id,userId,currency,amount,vat,oldBalance,newBalance,timestamp
'01HJC7PG0EZGNSPGGAFH2ERM7V','b11a22a9-3283-4c2a-8530-5f685c1035b4','BHD',9.0,0.0,409.0,400.0,2023-12-23 21:01:01.926000+00:00
'01HJC7PG3D0P41F0EYSXDQ1G9V','9c3ae5d4-b369-4372-8e0c-edb55c929f42','BHD',8.0,0.0,32.0,24.0,2023-12-23 21:01:01.926000+00:00
'01HJC7PG4HV6RXK70Y75BQNGV8','a24c9e34-d8ed-4ab7-a077-efaa0c7ea383','BHD',8.0,0.0,96.0,88.0,2023-12-23 21:01:01.926000+00:00
'01HJC7PGDV0BAYKDSDSHCX5HZB','7c962fba-91b0-45f8-a791-697111e203aa','SAR',90.0,0.0,360.0,270.0,2023-12-23 21:01:01.926000+00:00
'01HJC7PGXQQADTWD16MXNT2TTC','6e44450d-f3af-4661-ab1a-4f857ee3040f','BHD',8.0,0.0,110.49,102.49,2023-12-23 21:01:01.926000+00:00
'01HJC7PH07542FP2PD97PD1788','5e3ad33d-e32c-4a99-984f-8917aa66a953','SAR',90.0,0.0,159.56,69.56,2023-12-23 21:01:01.926000+00:00
'01HJC7PGX1Q0PT0ZR489CHDCKE','afad1f0a-8d1a-4883-aa2f-9e3afc02d3b1','SAR',42.0,0.0,866.0,824.0,2023-12-23 21:01:01.926000+00:00
'01HJC7PKC6664Y3DMREWSPP3CR','2c2a8830-b2f7-4b3e-a180-7a5654eee40c','SAR',90.0,0.0,41096.39,41006.39,2023-12-23 21:01:01.926000+00:00
'01HJC7PKW9F07V0Q8HSY2JGG0E','e3a4d046-0a40-4076-a7fb-429d35771d81','BHD',8.0,0.0,97.636,89.636,2023-12-23 21:01:01.926000+00:00
'01HJC7PM390XEVHKDAZR0A71NG','aadf6b82-af9f-40ac-b332-80c3f60538ba','BHD',8.0,0.0,108.0,100.0,2023-12-23 21:01:01.926000+00:00
'01HJC7PMBDJXTZ3JHYTC15EKJH','4531caaa-fb25-419c-b8cc-1e41df747a6a','BHD',9.0,0.0,291.0,282.0,2023-12-23 21:01:01.926000+00:00
'01HJC7PM5CTMS966055D0X6Q5F','2df943b0-bad8-4eea-85d0-7a6a006f599d','BHD',6.5,0.0,160.0,153.5,2023-12-23 21:01:01.926000+00:00
'01HJC7PMG71ZWGM9N4JFPE5R6N','8c5e33e3-3618-4d09-8e79-c8d42c74731d','BHD',9.0,0.0,309.0,300.0,2023-12-23 21:01:01.926000+00:00
'01HJC7PMTPE5YR43P54FB7XCXT','5fd7a797-569b-483e-9e96-9361757e3749','BHD',9.0,0.0,291.0,282.0,2023-12-23 21:01:01.926000+00:00
'01HJC7PNT97X8R02Y0YNS8XY31','63343c80-84bb-4ee2-9ce8-e26158580546','BHD',8.0,0.0,152.0,144.0,2023-12-23 21:01:01.926000+00:00
'01HJC7PP1ZE6A1P5J8F430641E','e6e32af4-13ec-4de2-8953-7da6e5e355c6','BHD',8.0,0.0,160.0,152.0,2023-12-23 21:01:01.926000+00:00
'01HJC7PPEX66C3QRYEZSJBG178','91886874-40ec-4324-87ea-10bcee9904f5','BHD',1.8,0.0,190.05,188.25,2023-12-23 21:01:01.926000+00:00
'01HJC7PPM0GWVYH5C6J5TGS34C','b587e78b-1b26-40c4-9e84-eae1f97ca15e','SAR',90.0,0.0,1710.0,1620.0,2023-12-23 21:01:01.926000+00:00
'01HJC7PP6812E7TECTPRJTA7RS','7c820a39-47da-469c-ac7b-7207cc4dcb4b','BHD',8.0,0.0,104.0,96.0,2023-12-23 21:01:01.926000+00:00
'01HJC7PR0HE5G5D004FF7FKDF1','2af65ba7-48fc-4433-be65-5dca7e3094a8','BHD',22.0,0.0,162.682,140.682,2023-12-23 21:01:01.926000+00:00
'01HJC7PS003KFGFERRCWZTR3FH','460733e0-3f51-4cb4-b870-9f1a50ffd1a9','BHD',9.0,0.0,386.364,377.364,2023-12-23 21:01:01.926000+00:00
'01HJC7PSG58RP2MHV6K8TDNNQW','dad65afc-5053-4bfb-bab4-c4238e52842d','BHD',9.0,0.0,291.0,282.0,2023-12-23 21:01:01.926000+00:00
'01HJC7PS9PW96D7Q3ZK9B0R4SK','5bc3c6b5-3049-4d37-9f04-c36bcb6de4a2','BHD',53.0,0.0,80148.136,80095.136,2023-12-23 21:01:01.926000+00:00
'01HJC7PSNMJG2W3YBEEN1HC9QS','2669d640-a5cb-4d0d-a4b3-e95de0b3f4ad','BHD',9.0,0.0,291.0,282.0,2023-12-23 21:01:01.926000+00:00
'01HJC7PSJW5CN88KJANXASNT9R','efa6426b-5dc2-42b8-ac5d-e40d81dda0a1','BHD',9.0,0.0,211.0,202.0,2023-12-23 21:01:01.926000+00:00
'01HJC7PV6DDWMGSW0XK1JNP8BX','77c599c4-2669-4ab9-91b6-2538f18a86da','BHD',2.8,0.0,1921.355,1918.555,2023-12-23 21:01:01.926000+00:00
'01HJC7PV07E7NDGZRZCT51GXEC','9f4df114-f657-4b93-af46-af0c3922bdef','BHD',9.0,0.0,291.0,282.0,2023-12-23 21:01:01.926000+00:00
'01HJC7PV6EP89FRRNN5RN7B8CX','0cff33de-172f-4546-b1d3-365c6fda2b00','SAR',60.0,0.0,641.0,581.0,2023-12-23 21:01:01.926000+00:00
'01HJC7PVHTY061W0H5QXKXPV6K','f1a91257-52d5-4b76-b2ce-a28ed5f2e5c7','BHD',9.0,0.0,36.0,27.0,2023-12-23 21:01:01.926000+00:00
'01HJC7PYMBG33M6THB2TEH3QT2','be98bc1b-926c-4c56-a53c-7ccb51fdd41e','SAR',90.0,0.0,990.0,900.0,2023-12-23 21:01:01.926000+00:00
'01HJC7PYVB6VMV7Y6P3X10DERD','53a97579-16a4-47ef-83ec-c7b209e65c4e','BHD',9.0,0.0,243.0,234.0,2023-12-23 21:01:01.926000+00:00
'01HJC7PYW0MFGA2ZMMG0W4KV53','3e5d306b-b329-4d4b-98dd-151cf9c831fd','SAR',90.0,0.0,180.0,90.0,2023-12-23 21:01:01.926000+00:00
'01HJC7PZB93XDSEBZAQMNJX0R0','66a734f3-a86b-477a-929e-50e078195a91','BHD',9.0,0.0,282.0,273.0,2023-12-23 21:01:01.926000+00:00
'01HJC7Q02V8T9X8CW1RPS1F2W1','b9c901a6-79c0-4817-a7c3-737d53befd9b','BHD',4.0,0.0,31.999,27.999,2023-12-23 21:01:01.926000+00:00
'01HJC85SDJB2DZB2T6JVWS41C5','0c540afa-9e73-4964-9ee6-918d1fae8d25','BHD',8.0,0.0,104.0,96.0,2023-12-23 21:01:01.926000+00:00
'01HJC85VPQ1JRCHB3RR1ESZ8EV','8174e74c-75e4-4db5-bacb-3ee96027ea49','BHD',8.0,0.0,128.0,120.0,2023-12-23 21:01:01.926000+00:00
'01HJC85WGQCDKHD2JA5RNKDRB4','4644dcc3-5505-47d4-ad63-c43f943387a4','BHD',8.0,0.0,133.5,125.5,2023-12-23 21:01:01.926000+00:00
'01HJC85WV3M3X0A15H7N11RZ2P','4e1fe147-a223-49c1-a72e-d299f2c60dd2','BHD',9.0,0.0,253.25,244.25,2023-12-23 21:01:01.926000+00:00
'01HJC85WNWQPJD8HTDR6380F8T','daa2bf74-cf31-4552-9e85-acb48a7c3f90','BHD',9.0,0.0,423.091,414.091,2023-12-23 21:01:01.926000+00:00
'01HJC85XQB6QN61MMN6BV13EDN','eefb84af-6a9b-435b-b589-5c9734648a74','BHD',4.0,0.0,462.909,458.909,2023-12-23 21:01:01.926000+00:00
'01HJC85Y432CFC9BGB5RKYABVC','cc209dc1-65cd-413e-8deb-9a8e37b333ad','SAR',90.0,0.0,2730.0,2640.0,2023-12-23 21:01:01.926000+00:00
'01HJC85XZ628GTPTNYRB74DTH2','35d743f6-af7e-4adc-b4f6-6220fe00c596','BHD',8.0,0.0,152.0,144.0,2023-12-23 21:01:01.926000+00:00
'01HJC85Y9DAFDQAMT5JWS8RTNG','d9e8cfc2-2de6-4ea9-976c-f7fcd4e44b13','SAR',90.0,0.0,2730.0,2640.0,2023-12-23 21:01:01.926000+00:00
'01HJC7PBDG7V5EBMEB6HFZ419W','b642cee5-b0b3-45da-9169-84372e3a5a59','BHD',8.0,0.0,152.0,144.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PBJP21FDR34ZQY3V9R45','52e9b0af-df54-445c-ab99-009199844ee3','BHD',8.0,0.0,40.0,32.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PCBH785ERKYGE2ABE48V','ba2e276d-05a7-4152-9502-d1f8a9997ccd','BHD',8.0,0.0,64.0,56.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PDKWP08HVN08N6T9WK1E','575e110d-9fbf-4b98-acd0-ff3b6d33a3d1','BHD',9.0,0.0,291.0,282.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PDM71BB5AXJVX6KRR4GM','cac838c5-a9e1-41b1-877e-2587cbea7b20','BHD',9.0,0.0,11635.93,11626.93,2023-12-23 21:01:03.944000+00:00
'01HJC7PDXZZC7785R336ZJGS34','1b5748cb-c677-44ab-9d61-940e554fc014','KWD',7.5,0.0,213.5,206.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PDYAV6B77XWZ46TGCNJ7','8c1ac27b-4b34-4d12-b590-9279bbe32c5d','BHD',4.0,0.0,72.2,68.2,2023-12-23 21:01:03.944000+00:00
'01HJC7PDSTPVR73KC4R46MTGWM','47d03621-dec7-4429-bee2-02be753fcdc4','BHD',9.0,0.0,291.0,282.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PDS775K06WDPXPT0KS4J','94e55883-fe72-4243-b801-72206e4cef0a','SAR',90.0,0.0,810.0,720.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PE0J6A4B2QQRRTZP503X','2586358e-036a-47c9-8316-3c0dcd3e23ea','BHD',8.0,0.0,959.0,951.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PEMN543S5EP78AF087XA','0b99ff14-56e5-4c29-a38e-fb64a7b18e1a','SAR',90.0,0.0,90.0,0.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PEQDD3FF1XA15JDW0H71','e43c3e20-d78b-4fdc-b46a-9d72e46f393a','BHD',4.0,0.0,1979.2,1975.2,2023-12-23 21:01:03.944000+00:00
'01HJC7PERM4GKX6DG86RF3Q1DE','b66d065b-3a4b-4871-9d0c-99701e74c8e9','SAR',90.0,0.0,25212.0,25122.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PEYE79MBXD9RCVQ0SMCW','957d2c1a-b2ba-425e-8e77-49e25444b094','BHD',6.5,0.0,26.0,19.5,2023-12-23 21:01:03.944000+00:00
'01HJC7PF33PJDZMWX8F8T887NY','b5c4dcdb-6154-41fe-8e29-f93b8877687d','BHD',8.0,0.0,104.2,96.2,2023-12-23 21:01:03.944000+00:00
'01HJC7PETAFXV00RCFQEY3MWHY','d7ce460e-e3fa-41f1-9bd7-1151e0cd9e9f','SAR',90.0,0.0,1440.0,1350.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PF09ACKXMXT5NHVKW206','035e21a6-1dc3-4d87-bc4d-26b9dcefabbd','BHD',8.0,0.0,335.646,327.646,2023-12-23 21:01:03.944000+00:00
'01HJC7PEXAR4AGMCBY6J9Y62F2','ef949991-e8a5-4f14-9f66-915f761ae0f8','BHD',9.0,0.0,234.0,225.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PF37GQZW3593NNWXNS32','4e84f0ec-7629-49dc-b110-27a6eb9b4d9c','BHD',9.0,0.0,291.0,282.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PF5Z4BFKJ87NZQ317CEP','f34f13a7-5078-44f1-a6b8-b61a00ea5049','SAR',90.0,0.0,630.0,540.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PFDVDDHPVT6N0HGSP55D','d4f9f25d-cda7-49fc-a9fd-126b455f6c81','AED',117.0,0.0,316.0,199.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PFBAANZ68HDCTCM3M1E5','8fd614d8-9638-4c66-8345-319280777aae','BHD',5.5,0.0,197.0,191.5,2023-12-23 21:01:03.944000+00:00
'01HJC7PF8QGHE4D9M4PT2Y4DN7','d435bc53-d96a-4b30-be32-9e8fbbe3878b','BHD',9.0,0.0,300.0,291.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PFDX546B0GP2ME5EVQYY','049bb6da-aa2e-4b69-93b4-8bcf19b74875','BHD',26.5,0.0,730.5,704.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PF8X0VR2YARN826VX254','34ba33ca-e3cd-4897-b0b0-771c0ea7407a','SAR',90.0,0.0,1720.0,1630.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PFKG3KFT5P4VXTVX0T26','e86bf810-ce46-40cb-b7d0-fbc8517fe1a1','SAR',90.0,0.0,1170.0,1080.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PFGVN9Q5678YGXF2DNPE','7ea81f9e-1a24-4664-bd94-4d88dc6fd07d','BHD',8.0,0.0,72.5,64.5,2023-12-23 21:01:03.944000+00:00
'01HJC7PFGGJRD7C4W2ZHFZ928P','f8c629ff-e140-4e26-b38c-f99d237959da','SAR',100.0,0.0,2200.0,2100.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PFM8GGY85B3M9NV691A3','b3aab2eb-c83f-488f-9108-5fcbf7a5feba','BHD',1.8,0.0,78.4,76.6,2023-12-23 21:01:03.944000+00:00
'01HJC7PFPQZZC7V03X2CJCHWNP','713d78ac-3f08-4da9-a641-5ef7c13561bd','BHD',8.0,0.0,88.0,80.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PH6YCPZP3QQYT8CXW3C4','803ab6c9-5b94-46b4-8464-62796540a4ff','BHD',8.0,0.0,144.0,136.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PH29XXWNXP1KV0ZVHBRJ','e635a3ea-fc8b-46c4-b091-5480637486ad','BHD',18.6,0.0,1997.864,1979.264,2023-12-23 21:01:03.944000+00:00
'01HJC7PH7VXKT83A8DFEJTC14T','954a7216-210a-49d5-8f1e-e2d84f1b8c05','BHD',8.0,0.0,160.0,152.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PH2ZQ0J6R4P1E47GMTAC','1306427b-7f89-48fd-8bf0-ee859c8b95d4','SAR',90.0,0.0,57209.0,57119.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PHBF2832JXHVVV2W63J1','04bb4389-d86e-4ffb-81f8-21c0a4c68e82','BHD',8.0,0.0,80.0,72.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PHNPXF3S3FEZVNJWWM1W','a10e7ad6-a70f-4ffa-bc51-4cfe8d04ee7c','SAR',90.0,0.0,690.0,600.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PJ4XXAHGW9RAYXRP8KG3','954efdec-5815-4925-b0f6-041d83c02b01','BHD',90.0,0.0,1781.5,1691.5,2023-12-23 21:01:03.944000+00:00
'01HJC7PKKY5TWZTVSD179ZQRSF','4fc86d01-309d-4534-9db4-73bdd8aabf80','SAR',90.0,0.0,360.0,270.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PKENE3WG16313XAN64VZ','46176cfe-75b8-4dc3-aeba-64e9649f2840','SAR',90.0,0.0,1170.0,1080.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PKMGTNFENMA9TVNCMDET','da3380f3-1016-4965-881a-0bb66f3a801e','BHD',1.8,0.0,43.2,41.4,2023-12-23 21:01:03.944000+00:00
'01HJC7PKW4PHJ3C6M2GFKQCE3P','445abd69-0816-4fba-826c-feb24281a3e5','SAR',90.0,0.0,90.0,0.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PMAY85D2QQ0YQ3HMJJQJ','cdd0df27-94a4-4f72-9e67-6f435cce0485','BHD',9.0,0.0,288.5,279.5,2023-12-23 21:01:03.944000+00:00
'01HJC7PMDFR077QWYGQ8JRH64T','35228033-c01e-4431-932a-f4dd414430fe','BHD',8.0,0.0,95.2,87.2,2023-12-23 21:01:03.944000+00:00
'01HJC7PMJ5BRY6T2P4W814ASJ4','d4fe9151-a07d-4f55-b02b-0e5197ecc4b7','BHD',8.0,0.0,2307.745,2299.745,2023-12-23 21:01:03.944000+00:00
'01HJC7PMVEC3M9KDWH4EXNNQJM','a6e2e5da-e8dc-4cba-832d-054fffd5da4d','BHD',8.0,0.0,90.0,82.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PN2EQ2P2RGVJZH3RNP1M','df06a87e-a8bd-4aa4-b6f0-c16c1be9bb02','BHD',8.0,0.0,11.0,3.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PNJ6NB46YC4ZKKP716HX','2c77a724-b701-4868-b804-c96855a3e9d8','BHD',8.0,0.0,1705.3,1697.3,2023-12-23 21:01:03.944000+00:00
'01HJC7PP4A6G0586RAFEY8R93M','476664ea-f614-4903-8897-97305d19ac48','SAR',90.0,0.0,501.0,411.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PPBWJWM32PCT0EDN61EV','705f6d18-f5fe-4202-beb9-bc39461813ce','BHD',8.0,0.0,864.0,856.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PP99NE58XZ4J3Z91WB8K','a09d7e6f-cd6a-4e47-8fd6-6b9a7dd03d4d','BHD',9.0,0.0,222.5,213.5,2023-12-23 21:01:03.944000+00:00
'01HJC7PPH1SBDJZ3JNH6TAS7EY','4ebacdb2-8ba4-43e6-8d49-838bca5247be','BHD',8.0,0.0,112.0,104.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PQGMK5S54KDAHJ3GHGCX','87c848f8-99e3-4d14-a0a6-117bc5cee05b','BHD',9.0,0.0,291.0,282.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PQS5RR14JBRQESZAS6RG','804d97c8-bf70-4f6d-ad3b-8b63bb543104','BHD',9.0,0.0,291.0,282.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PR120PP40XTGAGEGX255','f6749e52-c04c-4955-b695-94e3fc02488a','SAR',90.0,0.0,360.0,270.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PQVGTA61TJTP4KZQXGFZ','eb6875d4-8663-4dc5-8838-1148a2425c13','BHD',4.0,0.0,218.364,214.364,2023-12-23 21:01:03.944000+00:00
'01HJC7PRR6DF43GMN6RNZNYTRH','67305f3f-628b-4997-83f9-1247a896127a','BHD',9.0,0.0,3132.0,3123.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PS03QW7A3KD7RDGEAKKW','620bd596-831b-41c9-a21e-9eff23eecca9','BHD',8.0,0.0,80.0,72.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PBT2R4CFTTY5TNV3SA8V','d06c6f87-3821-419e-83e5-6da960f789b4','BHD',8.0,0.0,11.0,3.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PS7PY7RF6BBAPMWR7R2T','ca4da5ef-df7d-417f-8098-80c027212092','SAR',20.0,0.0,920.62,900.62,2023-12-23 21:01:03.944000+00:00
'01HJC7PSFG20Z3HR71GXTDZPZJ','0842cf84-a66c-4ef8-af9d-9e806112336a','SAR',90.0,0.0,1430.0,1340.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PSQRG0NF1P0DH16DFKWF','8a7f8c21-2221-472e-9be8-877a538f282e','BHD',9.0,0.0,10147.524,10138.524,2023-12-23 21:01:03.944000+00:00
'01HJC7PSJG7VMZF8KGZR0YRW7D','fe34a324-49e4-4375-a0a6-30db0ad725c0','BHD',9.0,0.0,106.0,97.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PSYWWNJCR1ZAWA2NZN23','33f0b266-7eeb-42fe-bfb0-6bdf7ecae9f7','SAR',42.0,0.0,42.0,0.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PQRKDVVZPX53FSVRQHC4','e1c32b5a-a239-407f-beaf-ffa0f81c7611','BHD',7.0,0.0,9686.6,9679.6,2023-12-23 21:01:03.944000+00:00
'01HJC7PTY5RR2FMTC2MFTNN50N','26d31238-b7a4-4e7b-a52e-faa96846333c','BHD',9.0,0.0,282.0,273.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PVDZBMTHR95KJ99KE85E','1512d48d-0511-43c6-9c32-cca80736120d','BHD',8.0,0.0,34.0,26.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PV8VCBZES53JDMMVPKCS','53fbb8f0-608a-43af-b8c0-ba03894e147a','BHD',9.0,0.0,282.0,273.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PVEKP1BMX36J0GRFCA5G','6f7b9fb3-bc7f-48c0-ab23-e436b3729b55','SAR',90.0,0.0,630.0,540.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PYCXA1Y5T8XZ7APDWTTT','9d69ccbd-7096-4594-bfc6-08442200f760','BHD',8.0,0.0,48.0,40.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PYPSZYSQJKB5QD8CEEKX','383f0a7e-4daa-4294-ae9f-cafbddbb408e','BHD',8.0,0.0,276.5,268.5,2023-12-23 21:01:03.944000+00:00
'01HJC7PZ3BMAHHY6G42PG2AYKK','20f25ac8-8c5b-4ddf-a655-12257aed6fff','BHD',9.0,0.0,309.0,300.0,2023-12-23 21:01:03.944000+00:00
'01HJC7PYCBT0WJVYR6X7CT59MN','af4ac79b-a55e-4367-b86d-19818ff3e944','BHD',6.5,0.0,39.0,32.5,2023-12-23 21:01:03.944000+00:00
'01HJC85WPZ6BMGQCDD5NYJC2FK','29ab9cca-db34-4942-8a1e-d4f472e2462f','BHD',8.0,0.0,144.0,136.0,2023-12-23 21:09:29.345000+00:00
'01HJC85XYZ2MP7RE3GH9GS5DS0','cfee18c3-4c5c-43d6-8333-459ced998886','SAR',100.0,0.0,1000.0,900.0,2023-12-23 21:09:29.345000+00:00
'01HJET3D4EBETJEAYG27R9EEVF','4531caaa-fb25-419c-b8cc-1e41df747a6a','BHD',9.0,0.0,282.0,273.0,2023-12-24 21:01:09.984000+00:00
'01HJET3DCGZ7K6RT8VSRTHGBJR','cdd0df27-94a4-4f72-9e67-6f435cce0485','BHD',9.0,0.0,279.5,270.5,2023-12-24 21:01:09.984000+00:00
'01HJET3DC8WYV5ESC90YBPHMCB','80ef257d-475d-4adf-9e45-41856f41214e','BHD',7.0,0.0,153.0,146.0,2023-12-24 21:01:09.984000+00:00
'01HJET3FB1SXFJZAJXG9XVJ2YK','eefb84af-6a9b-435b-b589-5c9734648a74','BHD',4.0,0.0,458.909,454.909,2023-12-24 21:01:09.984000+00:00
'01HJET3GHVCEPP3SPHREXPH6BD','804d97c8-bf70-4f6d-ad3b-8b63bb543104','BHD',9.0,0.0,282.0,273.0,2023-12-24 21:01:09.984000+00:00
'01HJET3GZR7EB6V0PVM21533PJ','b9c901a6-79c0-4817-a7c3-737d53befd9b','BHD',4.0,0.0,27.999,23.999,2023-12-24 21:01:09.984000+00:00
'01HJET3H9FTFVY6VPFTNMGWJF9','36cffa58-f615-4cb9-9e9e-38aed031080d','SAR',90.0,0.0,180.0,90.0,2023-12-24 21:01:09.984000+00:00
'01HJET3HHD5RK5D3MD6C4MK1N8','ca4da5ef-df7d-417f-8098-80c027212092','SAR',20.0,0.0,900.62,880.62,2023-12-24 21:01:09.984000+00:00
'01HJET3HSAJSBS14YQHAFQWZM0','be98bc1b-926c-4c56-a53c-7ccb51fdd41e','SAR',90.0,0.0,900.0,810.0,2023-12-24 21:01:09.984000+00:00
'01HJET3J8R1SQ0F0DAR9YWGP35','1b5748cb-c677-44ab-9d61-940e554fc014','KWD',7.5,0.0,206.0,198.5,2023-12-24 21:01:09.984000+00:00
'01HJET3JDJSC4Q5WANVECMZAVD','2af65ba7-48fc-4433-be65-5dca7e3094a8','BHD',22.0,0.0,140.682,118.682,2023-12-24 21:01:09.984000+00:00
'01HJET3JDXNMJY198GQZRRFCT7','eb6875d4-8663-4dc5-8838-1148a2425c13','BHD',4.0,0.0,214.364,210.364,2023-12-24 21:01:09.984000+00:00
'01HJET3JKF3T0DJC8BWYRMCK04','f5d66611-6d18-4c1d-8542-11e626c99c1e','QAR',120.0,0.0,440.0,320.0,2023-12-24 21:01:09.984000+00:00
'01HJET3K7W1T4A5C47H3RSPBSQ','c2ea7768-6df8-4dd0-b08c-e23ece7f807b','SAR',100.0,0.0,200.0,100.0,2023-12-24 21:01:09.984000+00:00
'01HJET3KDFD9HMQF1NAJZV9SVW','1512d48d-0511-43c6-9c32-cca80736120d','BHD',8.0,0.0,26.0,18.0,2023-12-24 21:01:09.984000+00:00
'01HJET3KG0PQ05CXKME69V2KDR','a09d7e6f-cd6a-4e47-8fd6-6b9a7dd03d4d','BHD',9.0,0.0,213.5,204.5,2023-12-24 21:01:09.984000+00:00
'01HJET3KCCCWKEQM3YBKXKKXRB','f1a91257-52d5-4b76-b2ce-a28ed5f2e5c7','BHD',9.0,0.0,27.0,18.0,2023-12-24 21:01:09.984000+00:00
'01HJET3KJ9SGH08DT2XD5AVZ8E','460733e0-3f51-4cb4-b870-9f1a50ffd1a9','BHD',9.0,0.0,377.364,368.364,2023-12-24 21:01:09.984000+00:00
'01HJET3KZCX4R7GH15JWFEYM2D','d9e8cfc2-2de6-4ea9-976c-f7fcd4e44b13','SAR',90.0,0.0,2640.0,2550.0,2023-12-24 21:01:09.984000+00:00
'01HJET3KZHMFFT0855P5PWCPQ5','a1fcde9e-ddb4-4dcc-8b45-1f150a0948cd','BHD',9.0,0.0,300.0,291.0,2023-12-24 21:01:09.984000+00:00
'01HJET3S3YFBWGP65J372J7GAH','1f977617-30ad-4677-a0ac-0e8d12ba54d0','BHD',9.0,0.0,234.0,225.0,2023-12-24 21:01:09.984000+00:00
'01HJET3SBT1S17WY5PAZBNJ1Z8','94e55883-fe72-4243-b801-72206e4cef0a','SAR',90.0,0.0,720.0,630.0,2023-12-24 21:01:09.984000+00:00
'01HJET3SKF4KAYYYQEBG7GSJH3','6e44450d-f3af-4661-ab1a-4f857ee3040f','BHD',8.0,0.0,102.49,94.49,2023-12-24 21:01:09.984000+00:00
'01HJET3SKY65E9VY7MRKXM2X4K','efa6426b-5dc2-42b8-ac5d-e40d81dda0a1','BHD',9.0,0.0,202.0,193.0,2023-12-24 21:01:09.984000+00:00
'01HJET3V31HJH1DXDHC34DR6Z7','34d90c4b-3fc8-43e7-b9ae-e41cf4ba2127','SAR',90.0,0.0,2160.0,2070.0,2023-12-24 21:01:09.984000+00:00
'01HJET3VC7TNZJPANZ9M1AC7SA','e635a3ea-fc8b-46c4-b091-5480637486ad','BHD',18.6,0.0,1979.264,1960.665,2023-12-24 21:01:09.984000+00:00
'01HJET3W9J4FN90K0KX54S11GP','cc209dc1-65cd-413e-8deb-9a8e37b333ad','SAR',90.0,0.0,2640.0,2550.0,2023-12-24 21:01:09.984000+00:00
'01HJET3WHYQQRRZQ2KA1EVKK2M','4e1fe147-a223-49c1-a72e-d299f2c60dd2','BHD',9.0,0.0,244.25,235.25,2023-12-24 21:01:09.984000+00:00
'01HJET3Y2SV4RKB0M14JXNJRND','e3a4d046-0a40-4076-a7fb-429d35771d81','BHD',8.0,0.0,89.636,81.636,2023-12-24 21:01:09.984000+00:00
'01HJET3Y5RZN5WRD69PPBKWVDM','53a97579-16a4-47ef-83ec-c7b209e65c4e','BHD',9.0,0.0,234.0,225.0,2023-12-24 21:01:09.984000+00:00
'01HJET410WS63GRAME37ZT8CQ1','dad65afc-5053-4bfb-bab4-c4238e52842d','BHD',9.0,0.0,282.0,273.0,2023-12-24 21:01:09.984000+00:00
'01HJET40SBWPYVRSHR144ME5XV','e43c3e20-d78b-4fdc-b46a-9d72e46f393a','BHD',4.0,0.0,1975.2,1971.2,2023-12-24 21:01:09.984000+00:00
